"thesaurus_bdd";"Nom français V1";"Nom latin V1";"Type de modification";"Nom français V2";"Nom latin V2";"Rang 1";"Rang 2";"Rang 3";"Rang 4";"Regroupement1a";"Regroupement1b";"Regroupement2a";"Regroupement2b";"Regroupement3";"Embranchement";"Sous-embranchement";"Classe";"Sous_classe&Infra_classe";"Ordre";"SousOrdre";"Famille";"Type taxon";"Niv_deter_global";"Niv_deter_detail";"Nb_sp";"Protocole Aspifaune";"Protocole Noctambules";"Protocole Escargot";"Protocole vers";"id_thesaurus_final";"id_thesaurus_bdd"
"qubs.taxon";"Le Bulime zébré";"Zebrina detrita";"";"Le Bulime zébré";"Zebrina detrita";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"110";"134"
"qubs.escargots.taxon-escargot";"Le Bulime zébré";"Zebrina detrita";"merge_QUBS";"Le Bulime zébré";"Zebrina detrita";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"";"1";"1";"1";"0";"110";"571"
"qubs.taxon";"Le Petit-gris";"Cornu aspersum";"";"Le Petit-gris";"Cornu aspersum";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"123";"152"
"qubs.escargots.taxon-escargot";"Le Petit-gris";"Cornu aspersum";"merge_QUBS";"Le Petit-gris";"Cornu aspersum";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"";"1";"1";"1";"0";"123";"587"
"qubs.taxon";"Le Zonite peson";"Zonites algirus";"";"Le Zonite peson";"Zonites algirus";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"118";"142"
"qubs.escargots.taxon-escargot";"Le Zonite peson";"Zonites algirus";"merge_QUBS";"Le Zonite peson";"Zonites algirus";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"";"1";"1";"1";"0";"118";"592"
"qubs.taxon";"Les Ambrettes";"Succineidae";"";"Les Ambrettes";"Succineidae";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Famille";"Famille";"";"1";"1";"1";"0";"109";"133"
"qubs.escargots.taxon-escargot";"Les Ambrettes";"Succineidae";"merge_QUBS";"Les Ambrettes";"Succineidae";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Famille";"Famille";"";"1";"1";"1";"0";"109";"567"
"qubs.taxon";"Les Boutons";"Discus rotundatus et ruderatus";"";"Les Boutons";"Discus rotundatus et ruderatus";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Morphoespèce";"Deux espèces regroupés sous le terme vernaculaire """"boutons""""";"2";"1";"1";"1";"0";"113";"137"
"qubs.escargots.taxon-escargot";"Les Boutons";"Discus rotundatus et ruderatus";"merge_QUBS";"Les Boutons";"Discus rotundatus et ruderatus";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Morphoespèce";"Deux espèces regroupés sous le terme vernaculaire """"boutons""""";"";"1";"1";"1";"0";"113";"568"
"qubs.taxon";"Les Clausilies";"Clausiliidae";"";"Les Clausilies";"Clausiliidae";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Famille";"Famille";"";"1";"1";"1";"0";"116";"140"
"qubs.escargots.taxon-escargot";"Les Clausilies";"Clausiliidae";"merge_QUBS";"Les Clausilies";"Clausiliidae";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"";"1";"1";"1";"0";"116";"573"
"qubs.taxon";"Les Escargots des haies";"Cepaea nemoralis, hortensis et sylvatica";"modif_appelation";"Les Escargots des haies, jardins, forêts";"Cepaea nemoralis et hortensis, Macularia sylvatica";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Plusieurs genres";"xxxx";"3";"1";"1";"1";"0";"21";"147"
"qubs.escargots.taxon-escargot";"Les Escargots des haies, jardins, forêts";"Cepaea nemoralis et hortensis, Macularia sylvatica";"merge_QUBS";"Les Escargots des haies, jardins, forêts";"Cepaea nemoralis et hortensis, Macularia sylvatica";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Plusieurs genres";"xxxx";"";"1";"1";"1";"0";"21";"580"
"qubs.taxon";"Les Hélicelles";"Helicella";"modif_appelation";"Les Hélicelles";"Helicella";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Genre";"Genre";"";"1";"1";"1";"0";"13";"143"
"qubs.escargots.taxon-escargot";"Les Hélicelles";"Helicella spp.";"modif_appelation";"Les Hélicelles";"Helicella";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Genre";"Genre";"";"1";"1";"1";"0";"13";"584"
"qubs.taxon";"Les Luisants";"Oxychilus, Morlina, Mediterranea";"modif_appelation";"Les Luisants";"Oxychilus, Morlina glabra, Mediterranea depressa";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Plusieurs genres";"xxxx";"";"1";"1";"1";"0";"59";"144"
"qubs.escargots.taxon-escargot";"Les Luisants";"Oxychilus spp., Morlina glabra, Mediterranea depressa";"modif_appelation";"Les Luisants";"Oxychilus, Morlina glabra, Mediterranea depressa";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Plusieurs genres";"xxxx";"";"1";"1";"1";"0";"59";"585"
"qubs.taxon";"Les Maillots";"Chondrinidae, Lauriidae";"";"Les Maillots";"Chondrinidae, Lauriidae";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Plusieurs familles";"xxxx";"";"1";"1";"1";"0";"107";"131"
"qubs.escargots.taxon-escargot";"Les Maillots";"Chondrinidae, Lauriidae";"merge_QUBS";"Les Maillots";"Chondrinidae, Lauriidae";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Plusieurs familles";"xxxx";"";"1";"1";"1";"0";"107";"586"
"qubs.taxon";"Les Veloutées";"Trochulus";"modif_appelation";"Les Veloutées";"Trochulus";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Genre";"Genre";"";"1";"1";"1";"0";"14";"145"
"qubs.escargots.taxon-escargot";"Les Veloutées";"Trochulus spp.";"modif_appelation";"Les Veloutées";"Trochulus";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Genre";"Genre";"";"1";"1";"1";"0";"14";"591"
"qubs.taxon";"L'Escargot de Bourgogne";"Helix pomatia";"";"L'Escargot de Bourgogne";"Helix pomatia";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"121";"150"
"qubs.escargots.taxon-escargot";"L'Escargot de Bourgogne";"Helix pomatia";"merge_QUBS";"L'Escargot de Bourgogne";"Helix pomatia";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"121";"576"
"qubs.taxon";"L'Escargot de Quimper";"Elona quimperiana";"";"L'Escargot de Quimper";"Elona quimperiana";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"112";"136"
"qubs.escargots.taxon-escargot";"L'Escargot de Quimper";"Elona quimperiana";"merge_QUBS";"L'Escargot de Quimper";"Elona quimperiana";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"112";"577"
"qubs.taxon";"L'Escargot Mourguéta";"Massylaea vermiculata";"modif_appelation";"L'Escargot Mourguéta";"Eobania vermiculata";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"20";"146"
"qubs.escargots.taxon-escargot";"L'Escargot Mourguéta";"Eobania vermiculata";"merge_QUBS";"L'Escargot Mourguéta";"Eobania vermiculata";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"20";"578"
"qubs.taxon";"L'Hélice turque";"Helix lucorum";"modif_appelation";"L'Escargot turc";"Helix lucorum";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"22";"153"
"qubs.escargots.taxon-escargot";"L'Escargot turc";"Helix lucorum";"merge_QUBS";"L'Escargot turc";"Helix lucorum";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"22";"579"
"qubs.taxon";"L'Hélice des bois";"Arianta arbustorum";"";"L'Hélice des bois";"Arianta arbustorum";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"120";"149"
"qubs.escargots.taxon-escargot";"L'Hélice des bois";"Arianta arbustorum";"merge_QUBS";"L'Hélice des bois";"Arianta arbustorum";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"120";"581"
"qubs.taxon";"L'Hélice grimace";"Isognomostoma isognomostomos";"";"L'Hélice grimace";"Isognomostoma isognomostomos";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"124";"154"
"qubs.escargots.taxon-escargot";"L'Hélice grimace";"Isognomostoma isognomostomos";"merge_QUBS";"L'Hélice grimace";"Isognomostoma isognomostomos";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"124";"582"
"qubs.taxon";"L'Hélice tapada";"Helix melanostoma";"";"L'Hélice tapada";"Helix melanostoma";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"119";"148"
"qubs.escargots.taxon-escargot";"L'Hélice tapada";"Helix melanostoma";"merge_QUBS";"L'Hélice tapada";"Helix melanostoma";"Les Escargots (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Escargots";"Les Gastéropodes";"Les Escargots";"Les Escargots";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"119";"583"
"qubs.taxon";"Les Limaces";"Gastropoda";"ajoutEscargots";"Les Limaces";"Gastropoda";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon intermédiaire";"Plusieurs familles";"xxx";"";"1";"1";"1";"0";"9";NA
"qubs.taxon";"La Limace des caves";"Limacus flavus";"";"La Limace des caves";"Limacus flavus";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"1";"0";"103";"123"
"qubs.escargots.taxon-escargot";"La Limace des caves";"Limacus flavus";"merge_QUBS";"La Limace des caves";"Limacus flavus";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"";"1";"1";"1";"0";"103";"596"
"qubs.taxon";"La Limace des jardins";"Arion hortensis";"";"La Limace des jardins";"Arion hortensis";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"0";"0";"102";"122"
"qubs.taxon";"La Pseudolimace chagrinée";"Tandonia rustica";"";"La Pseudolimace chagrinée";"Tandonia rustica";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"0";"0";"104";"125"
"qubs.taxon";"La Pseudolimace jayet";"Milax gagates";"";"La Pseudolimace jayet";"Milax gagates";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"0";"0";"105";"126"
"qubs.taxon";"La Limace léopard";"Limax maximus";"modif_regroupement";"Les Grandes Limaces";"Limax cinereoniger et maximus";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Morphoespèce";"Deux espèces";"2";"1";"1";"1";"0";"60";"119"
"qubs.escargots.taxon-escargot";"Les Grandes Limaces";"Limax cinereoniger et maximus";"merge_QUBS";"Les Grandes Limaces";"Limax cinereoniger et maximus";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Morphoespèce";"Deux espèces";"";"1";"1";"1";"0";"60";"593"
"qubs.taxon";"Les Grandes Loches, formes noires";"Arion rufus et ater";"modif_appelation";"Les Grandes Loches, formes noires";"Arion rufus";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Morphoespèce";"xxx";"1";"1";"1";"1";"0";"18";"120"
"qubs.escargots.taxon-escargot";"Les Grandes Loches, formes noires";"Arion rufus";"merge_QUBS";"Les Grandes Loches, formes noires";"Arion rufus";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Morphoespèce";"xxx";"";"1";"1";"1";"0";"18";"594"
"qubs.taxon";"Les Grandes Loches, formes rouges";"Arion rufus et ater";"modif_appelation";"Les Grandes Loches, formes rouges";"Arion rufus";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Morphoespèce";"xxx";"";"1";"1";"1";"0";"19";"121"
"qubs.escargots.taxon-escargot";"Les Grandes Loches, formes rouges";"Arion rufus";"merge_QUBS";"Les Grandes Loches, formes rouges";"Arion rufus";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Morphoespèce";"xxx";"nn";"1";"1";"1";"0";"19";"595"
"qubs.taxon";"Les Testacelles";"Testacellidae";"";"Les Testacelles";"Testacellidae";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Famille";"Famille";"";"1";"1";"0";"0";"101";"118"
"qubs.taxon";"La Grande Limace";"Limax cinereoniger";"suppression";"";"";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"";"0";"0";"0";"0";NA;"124"
"qubs.taxon";"La Loche laiteuse";"Deroceras reticulatum";"suppression";"";"";"Les Limaces (Gastropoda)";"";"";"";"Les Gastéropodes";"Les Limaces";"Les Gastéropodes";"Les Limaces";"Les Limaces";"Mollusca";NA;"Gastropoda";NA;"Stylommatophora";"";"";"taxon terminal";"Espèce";"Espèce";"";"0";"0";"0";"0";NA;"127"
"qubs.taxon";"Les Plathelminthes";"Geoplanidae";"";"Les Plathelminthes";"Geoplanidae";"Les Plathelminthes (Geoplanidae)";"";"";"";"Les Vers sens large";"Les Vers plats";"Les Vers sens large";"Les Vers plats";"Les Vers plats";"Platyhelminthes";NA;"Rhabditophora";NA;"Tricladida";"";"Geoplanidae";"taxon intermédiaire";"Famille";"Famille";"";"1";"1";"0";"1";"96";"112"
"qubs.taxon";"Le Plathelminthe à bande jaune";"Caenoplana variegata";"";"Le Plathelminthe à bande jaune";"Caenoplana variegata";"Les Plathelminthes (Geoplanidae)";"";"";"";"Les Vers sens large";"Les Vers plats";"Les Vers sens large";"Les Vers plats";"Les Vers plats";"Platyhelminthes";NA;"Rhabditophora";NA;"Tricladida";"";"Geoplanidae";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"0";"1";"98";"114"
"qubs.taxon";"Le Plathelminthe feuille";"Obama nungara";"";"Le Plathelminthe feuille";"Obama nungara";"Les Plathelminthes (Geoplanidae)";"";"";"";"Les Vers sens large";"Les Vers plats";"Les Vers sens large";"Les Vers plats";"Les Vers plats";"Platyhelminthes";NA;"Rhabditophora";NA;"Tricladida";"";"Geoplanidae";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"0";"1";"99";"115"
"qubs.taxon";"Le Plathelminthe noir";"Parakontikia ventrolineata";"";"Le Plathelminthe noir";"Parakontikia ventrolineata";"Les Plathelminthes (Geoplanidae)";"";"";"";"Les Vers sens large";"Les Vers plats";"Les Vers sens large";"Les Vers plats";"Les Vers plats";"Platyhelminthes";NA;"Rhabditophora";NA;"Tricladida";"";"Geoplanidae";"taxon terminal";"Espèce";"Espèce";"1";"1";"1";"0";"1";"100";"116"
"qubs.taxon";"Les Plathelminthes à tête en marteau";"Bipalium";"";"Les Plathelminthes à tête en marteau";"Bipalium";"Les Plathelminthes (Geoplanidae)";"";"";"";"Les Vers sens large";"Les Vers plats";"Les Vers sens large";"Les Vers plats";"Les Vers plats";"Platyhelminthes";NA;"Rhabditophora";NA;"Tricladida";"";"Geoplanidae";"taxon terminal";"Genre";"Genre";"";"1";"1";"0";"1";"97";"113"
